3573349,6882
1638,5960
1640,2411
34410,6797
853615,1868
1650,5744
7243379,1727
231035,5337
263810,6740
1672,2449
5740,6018
1674,2365
886414,4106
17729179,6188
1700,3310
2164389,3629
1083047,2790
1710,5945
689843,4772
1716,6178
34485,5283
67270,3983
1736,2429
394953,4904
1740,6129
34510,7324
33785551,1697
1750,2334
1755,2394
67298,7368
4429435,3408
1768,2453
1083121,2104
362235,6432
852267,2543
263958,6265
10553113,4437
100122,6345
4425499,4454
1820,6179
100130,7160
34606,2197
125541,5813
460598,7096
296769,4398
1860,6101
1863,147
821066,6419
1869647,2085
788307,6522
67425,5632
67431,5061
231275,2904
1900,3309
755573,4597
27625,2321
34684,6104
8226691,6246
2688907,1919
1932,6149
7571347,6198
4458389,4922
1345431,6725
657305,6944
231322,6456
2951069,210
1950,5741
36734893,17
493493,7307
1976,2448
5343161,71
100282,7293
133052,6021
985025,2798
2572619,4125
1804231,5145
1998,2356
34782,7197
2024,2443
3377129,175
2028,3215
198645,6622
165886,4697
2820103,4871
2058,2269
133133,5496
1280015,3737
2070,5930
2072,2420
296989,5451
2079,2396
5113889,6478
34850,5570
6391861,3650
2197559,6421
165945,6925
690235,6334
264275,2805
133209,3073
2142,5954
428127,6842
34914,4421
2156,3290
9472111,1722
919677,3894
2178,3248
6752389,4046
1607815,6405
6424717,2638
2132123,6556
2205,3280
100510,4389
559265,4165
13895843,3999
2214,2346
34983,3198
2220,6065
362674,4937
198835,7360
264385,5253
2244,6172
100555,5070
35035,5516
133342,5234
15068197,4005
1706215,3456
86275,5677
35055,5784
13306099,4436
2295,2390
2296,2410
2300,3308
1771774,3410
2310,1608
2312,317
198927,2812
35090,5248
3965315,4010
4884763,3909
166175,3132
67881,2192
2349,146
2132273,4925
6883643,3875
854335,4373
11319,2265
2380,6173
35150,5610
133455,6466
67925,5716
2392,2442
2394,5944
985435,6566
952679,4576
1050985,6890
35178,6670
10586477,1716
100719,3075
2066801,5187
2420,3258
2436,6128
3377543,4748
3246473,2934
14223761,2743
2450,3270
1968533,1947
2457,2393
2460,6020
199082,4986
2475,3301
231855,6541
59771317,2479
100793,3222
3508673,6717
68034,7251
395715,6739
2508,6162
2511,145
1870297,5108
3082729,4932
1804786,1828
4893779,2837
2548,3289
2550,5735
2552,2436
35322,4204
2565,2385
1018381,4548
2574,5958
4950545,3402
166419,2585
756245,6444
2584,2447
100905,3982
231978,3489
2604,6100
44346461,3327
288145,4993
35378,3061
625209,6578
461373,5103
2625,2333
559682,70
789061,5005
133705,5287
100947,7367
10652251,4656
2652,6169
2329187,4287
2660,6163
428655,3523
20843129,2732
1084039,3108
45537047,1687
24971929,1699
330395,5038
559773,2578
395937,5747
920227,6943
232101,5750
494247,7225
2728,2428
68265,5754
2730,7462
199342,6648
330429,7154
2750,2332
35525,3263
101062,2116
35530,7424
1542863,2680
690897,7095
68306,5350
527065,3756
1379035,3815
68324,6067
2790,5881
166634,5019
1182446,4064
723695,7029
4721393,241
1739507,6509
5606135,3431
3377915,3842
264957,6789
35588,5982
1215245,2861
17389357,1829
3607315,3628
20089631,3353
2850,5725
1354886,3415
2860,6177
13404989,3824
35650,5640
76475,5693
2888,316
68425,5698
4688719,3802
2898,5929
2900,3307
35670,6553
27462497,2483
68450,2698
12815209,1709
16976747,4426
2925,3300
4721519,4448
2624369,2963
1054527,7018
3607426,3344
232323,6923
756613,3162
7867273,1951
2460563,7016
2964,6159
101270,6633
3672985,3466
199578,6713
35739,3080
68510,7190
2132902,3579
428978,6771
2997,144
297910,1806
13863863,3574
7998403,3781
3016,2435
658378,6226
527307,4163
166870,6344
5967,2387
3036,6147
35805,7212
36998113,1808
3042,3204
11897831,6197
7703531,6360
1575917,4682
68590,2004
363506,6453
4131833,242
35836,3152
1215487,4512
2788357,6763
68614,5026
429065,6594
1608717,3454
3087,285
134162,2687
494615,4397
3100,3306
1936415,1795
2886689,4967
35875,2278
3108,6064
5980,6143
363562,2026
298034,7105
1313845,6521
4197431,4090
3128,2441
32902213,2501
2591817,1770
6818915,6191
1739881,1925
4560743,1854
1281137,4767
232562,2786
3411067,4713
593021,3164
167042,94
35972,3012
724101,4036
3213,2389
625807,2959
3220,6148
180761,2228
3224,2427
68770,4414
527527,7182
68782,2068
1215665,3921
3250,2329
6229171,4876
3256,2419
3267,307
232645,4825
3771595,3658
5934299,6354
7048421,208
1412327,5309
36075,5618
1084655,6331
134385,4779
199927,103
3321,143
3330,5845
265475,5533
3332,3288
68875,2301
298265,5237
232730,3744
36125,293
68894,5390
462111,4689
3366,5952
5344555,4002
167214,3901
68913,5862
3380,3214
1772855,1736
3388,3257
331075,5560
1346891,4467
200013,5233
1641809,4810
3430,2268
3116399,6748
3444,6019
3450,5710
986493,4133
13438339,51
3465,5962
69003,5787
3468,3160
167314,6949
36244,6006
19139989,3551
4459939,5096
2362789,4880
3496,2440
331177,5257
2100659,2936
2330038,1713
134589,7312
462275,2574
69069,7397
623181,4159
9965009,2853
12488149,3462
1682681,3526
200158,4182
232934,4771
3570,7458
364021,5470
265727,5456
7966211,2628
3588,6144
3591,2384
462346,1918
36366,7302
14061073,6196
3608,2409
429598,4884
2428447,2750
331298,2676
3630,5305
12750385,1618
2887221,1719
396865,7246
1183301,5318
69190,6987
25690723,3383
3675,3269
16158307,1701
3690,5800
265837,258
36465,7447
724594,3891
3700,3305
364154,3727
298623,4985
9309829,4429
3724,3287
757393,5328
3740,6171
200355,4523
1117865,3505
69290,4919
1216171,2967
3762,5942
2395835,6373
3346109,4535
6524617,6274
36556,6046
3706577,3877
397010,3680
462553,5037
36575,5720
2100963,6363
1314542,3474
134895,4403
3825,3299
3828,6126
233206,1990
53939969,2600
628694,3519
3848,2418
3850,5743
1806091,5316
3739405,6248
528143,1996
2363153,2021
3861,2392
2461462,3609
298775,5605
331545,3927
2494235,1882
3876,6155
167739,7378
179075,5670
1019711,6615
3906,5880
3542851,4674
1937221,7097
1281865,4873
3915,2372
69454,5137
21925711,49
134995,5452
429913,2183
1216347,6378
17272673,1692
102245,3169
135014,4619
3944,2434
2396009,4076
2592629,2955
5050241,3627
462722,2665
921475,5536
3978,5949
15699857,40
266133,7232
3990,7444
17050,5658
2002847,3721
4951969,1890
331683,4383
4004,6176
1281974,3873
71339959,2468
167865,4559
561085,6584
69575,3231
528333,7100
263097,5757
10784723,4270
921557,4902
36822,4625
4060,6127
69597,5827
4092,6098
69629,122
4095,5959
4100,3304
299013,6647
593929,5415
21303313,3426
11393027,4086
200725,5587
1773593,244
36890,7199
4125,2331
921633,4503
397358,7060
22450231,2623
102459,5349
823361,4736
3772483,6727
1675333,2031
290145,4147
36946,5463
4180,6161
102486,7055
102487,115
4185,2364
4755549,1646
2363486,3359
36963,300
1773669,4063
36975,5678
4231283,3847
2429045,2531
4216,2426
3379321,4500
4232,315
561290,3599
37004,2926
233618,6342
4250,2325
790685,6513
37030,4423
4264,2408
2986159,5150
4275,3298
1446071,5165
4290,7461
5837009,1953
37076,6076
20943073,1755
594146,3642
1511653,2782
4332,3094
692461,4396
168175,2806
69874,5420
37107,5864
4340,6099
3545129,1789
1514071,3097
4347,2378
4350,5689
725249,3051
2167055,3812
102675,2697
4375,140
299299,5041
1544491,2086
2068781,6903
135470,7110
6230319,1685
69938,3116
168245,7366
4408,2433
102718,7264
5411139,3343
4420,6168
790855,1927
1085773,89
29692241,2622
230115,4367
11662,2259
233818,4395
4446,5939
201058,6956
6903867,2477
659813,5122
299367,5801
135531,2706
102765,7189
135546,6518
4133261,3910
70035,7268
6754709,6471
1682841,1844
4508,3286
1642911,4434
1315237,7046
266662,7120
1315239,4654
1151403,6286
4524,6123
987567,6225
659895,6263
37310,6672
823745,7224
364994,4118
4550,5740
4554,5927
37323,5900
889295,6894
790993,2047
4563,306
1409785,4248
954845,2938
102885,2003
1085926,3495
5280233,3657
692714,3703
22610,7427
397822,1977
37375,2310
168454,7165
2147073,4056
102921,5025
430606,4299
365079,6920
201243,2686
594473,246
4650,5661
7344685,1703
1872431,4762
4662,5844
37444,6041
1282633,1986
30118477,1640
4692,6140
2593367,6744
20615771,30
37468,6109
496223,5341
18387557,6195
4712,2425
234099,2703
561782,6439
4732,3213
529023,6582
37510,5220
6918791,4228
4750,2320
397969,2178
213785,5042
3445403,4931
168609,5368
103075,5644
4035239,3930
70315,2212
399475,2901
11473589,2646
1512118,1837
234175,5669
4802,130
266955,3753
4830,7410
15405791,3786
168674,5130
55419,5462
4836,6095
135915,6652
791282,2654
103155,4413
103156,5970
13538041,3605
70395,4633
365313,7275
103173,2067
4875,2328
1807117,3096
4884,6062
430882,7221
758582,4034
17204,6137
1774409,6764
656183,2170
4940,6158
103246,4629
4395859,2659
332630,6712
11342683,3825
7803,305
2200429,3516
4821877,72
824182,4239
7082873,6234
136059,7173
70525,5653
37758,7089
4995,2355
4998,5515
299915,6635
683501,5373
988057,4592
37791,5931
693158,6831
5032,2417
103341,5389
4789169,3371
2397106,3397
267189,4990
5049,2388
70587,5857
267197,2208
1708993,6938
5060,6146
70602,3544
5070,5085
9442259,6386
3314645,6270
5082,5304
1414127,5189
70642,5059
1676285,6317
889865,4572
6591499,229
37905,4642
40997909,203
136214,2101
5145,2267
6951967,6688
2561065,3808
5166,5799
24319027,3346
5175,3297
955451,5364
5180,6063
267325,3129
70725,5558
6460493,6393
5202,3149
37975,3262
5236,6170
529529,4406
5244,6135
4756609,6699
36115589,1688
15340681,1822
1119371,266
1152141,6502
234639,2910
70805,3125
38038,7432
70818,6877
136367,3220
38073,2223
3665441,2952
5324,274
300237,4181
169169,2128
5336,2432
454181,5416
2561251,6704
824551,4907
16782571,3567
267501,1994
38130,6469
103675,5680
988418,2643
431365,5198
562438,1950
22743,3081
5390,5523
693519,1917
464163,3925
5412,6017
1512745,3733
202027,2227
103730,6604
496947,2675
5445,3247
602485,4978
759115,4255
1021269,4458
431457,4943
2600507,3512
5481,2371
497002,6512
989417,5171
3282307,6801
10392967,6209
202130,6532
3151253,1891
38295,5823
16585361,3990
267674,1933
5535,2345
1414562,58
1086891,3890
1447341,1671
38318,5480
71094,4700
38332,2718
2792387,2073
5576,2407
3085771,2769
5586,5505
1742293,2788
5610,7457
5084651,3851
595441,5167
431607,5111
5624,2416
71162,7382
103935,4918
2266627,4756
5643,2383
4822543,4651
398866,4359
71188,2716
1381913,2087
4003363,6252
333355,5232
2922029,5098
5684,3285
38454,7316
398905,4613
595515,3679
104006,7352
5704,2424
693842,2753
11875,136
1873495,6302
1709659,5308
5733,3278
7050857,3869
104044,2714
5742,5906
5750,2314
1644155,4132
1242989,2046
5772,6059
530062,6836
5775,5742
1316497,6904
136851,5242
5780,3159
14128805,20
300713,3056
38570,7304
693935,5147
5814,5935
4724419,3663
923335,6736
792281,5378
267995,7166
5852,6160
1349341,4785
169694,7123
6166241,1961
5859,2363
661227,3705
235246,4739
45192947,1742
104181,5136
38675,5727
202521,4618
169756,2711
202538,6914
4757297,64
38709,5917
33759,3240
5950,5734
2070335,4487
694083,2664
508898,4295
366415,4584
726869,5036
268119,201
104284,2921
5985,5943
759655,4971
2660203,6400
3610477,2759
202612,190
6006,7460
137085,6960
39458687,1679
1185665,6849
2758535,3633
6050,3237
268203,2961
235445,2795
432055,4818
6076,3284
350455,7156
1447873,1921
6090,7341
71630,7295
38870,5049
38874,7177
6125,296
759795,1739
71668,5993
6138,5878
483575,2900
6150,5580
71687,2251
235543,5472
71706,6952
38950,5565
2988073,4151
6188,6167
38962,5267
7903283,4665
1087541,6939
268345,6655
137275,3133
235586,4910
596037,7059
6498,3083
2562131,6560
192185,4840
6232,2406
7936093,3626
4823135,4047
333925,3063
1316978,1731
361491,4979
6270,7443
39039,5077
3872901,3571
497798,3862
3545229,3358
170126,5170
202895,7192
71825,3189
6292,3256
1050,5745
1218725,2569
5511335,1760
2398377,6213
1053,150
6324,6091
2791613,1956
27489,5511
43724491,2471
1349834,3666
6348,3017
923853,6261
596183,223
432345,6312
1153243,7223
1448161,4901
6370,5520
24877283,4206
6375,2324
15538409,3830
6380,6125
3381487,1971
104690,4588
760058,6403
858363,3723
6396,6014
737817,4723
15145247,1708
6435,5957
1939751,5114
25575,5657
71995,5290
6460,6154
1612093,7093
137547,5848
891219,3641
858458,4452
137566,4959
170338,1936
104811,5419
6510,7216
334191,6627
727415,4549
6525,3296
72075,2807
42277273,3766
39325,3234
563615,5006
3414433,3931
72105,7369
3774901,7035
9116063,3442
3479998,3555
203203,5460
203205,7109
104907,3115
1448402,2632
268755,6572
6612,6114
2234837,4726
563673,7048
11529979,227
6630,7453
1186294,6278
10754551,195
6650,5724
17493,2258
367114,5095
6669,2382
104975,5711
301587,6955
39445,2246
793117,256
6068777,3631
203319,5766
6298177,4703
72261,5807
39494,5435
6728,314
9640535,3333
3349085,3803
39525,5650
6762,5490
8329847,4649
399993,7119
6786,5903
39556,6070
760461,6766
6808,2415
1088153,2968
39585,7333
6820,6097
105125,290
72358,5264
6825,5739
6831,2377
498355,6646
39606,6608
465595,5012
35691199,2612
105154,5377
137924,2919
563914,4250
39627,5833
400078,3522
6658769,2765
957145,6492
6875,139
105183,5849
1213563,4074
1678061,6753
14686963,1765
3087095,3592
39675,2994
596733,1976
203522,2885
269059,3122
6916,6157
695045,4733
2267915,6281
170765,5348
465682,6710
72471,5458
39710,4640
1284899,5092
154077,7263
72501,2130
170810,7054
6975,3295
924482,3855
9968453,3788
531278,6428
6993,2354
2956115,4062
138069,2999
236379,7289
1776481,1957
23272297,4207
236406,3820
22453117,2512
7038,5920
1350537,1893
1612682,3624
203665,4416
859027,2111
7068,6086
7084,6145
465842,6564
302005,4837
7098,5084
159562,4615
2857921,4749
208715,2120
39882,4830
39886,5402
7125,2319
39897,5872
3387215,3413
1907689,4676
7150,5738
138229,2229
6378985,3993
1121285,6838
4955143,4342
236555,5258
2268177,1836
1186835,3938
72726,7126
7192,2423
12999173,3355
15735841,3348
7203,129
8297509,3656
39975,5573
9411631,2844
531505,4953
132275,5616
7220,3093
4103239,4022
7245,5928
7250,2307
7252,3283
7254,5875
203870,6845
194463,5759
1186923,2653
40052,6081
171125,288
203918,7130
21240983,38
7326,5842
466089,6941
50375,2295
1023155,6408
498883,5203
9018565,3342
9379019,3625
138446,7083
2071771,2075
2497759,4506
990437,5327
8723693,4008
105710,3980
7410,7439
269555,5021
6724861,6215
498945,6711
72964,6032
171275,5647
7436,3212
1121549,5196
23207189,1745
105754,5255
40222,5072
400673,5391
73002,1939
728365,6616
138567,7412
7497,3277
1711435,4077
73036,2824
1250,142
2399567,3022
148707,5760
3120469,5090
1416545,6750
40293,3239
1711463,2076
7540,6122
3743095,3797
7544,2405
1645945,6224
7546,2266
7548,6055
138621,5338
269698,6593
400775,5554
3114223,2838
302498,6446
7590,7409
368039,2216
40362,3984
3055019,2760
1213682,2522
105903,2586
7605,3203
662966,4709
40375,2315
2334145,3637
1973699,4247
171462,3525
7623,3246
171475,236
73185,6661
990698,4100
105963,5058
1137235,7026
73205,116
1351166,3844
23125,132
1187329,4596
761349,1959
40455,5852
7688,313
3022345,3848
3578455,4055
138765,4199
171535,5024
269841,6975
2367001,3717
204321,2100
73255,5482
335405,2685
2002481,3095
40508,6001
7749,2344
7750,2299
1089095,4080
7770,7007
3022438,3389
12901781,206
171626,6596
761453,5190
33136241,2721
214291,2179
10891199,3400
990847,2078
73346,4998
204425,5611
7820,6139
2727566,6193
73370,7266
7139269,3902
1908386,3585
761515,2033
7854,7456
7866,5915
171717,6978
433862,6333
335559,4166
106190,6347
564949,5225
2137822,4004
8560357,185
138985,4636
1023729,3457
106227,5814
564995,2048
466697,5231
630539,2079
139035,7134
6528799,4666
73515,5027
466735,2054
7986,2203
40755,7433
2170679,4714
630591,6891
466755,4083
8004,6108
597835,7050
1719663,3418
73554,6599
335699,5427
1253206,6370
31367009,1600
83259,2915
8036,3282
139113,5768
12689261,3612
1285999,4391
270193,2172
8050,5709
237429,5802
2301817,4131
8060,6094
958334,6375
1482627,2642
270215,2063
8073,2376
1777555,6485
171925,2991
401302,6855
270231,2081
73625,2293
8092,3158
2316955,1850
171941,3219
18819,2341
303025,5635
171955,2066
8118,5797
2673539,2859
3415997,4887
40898,3171
8140,6061
9478093,1877
368590,6384
3350479,6555
73689,5245
73695,2069
499681,4832
1056757,96
40959,2336
827421,3816
8228,3255
434217,7030
237614,4950
99567,5820
1548339,3670
729147,2862
135575,5676
73815,6969
21209177,3331
303195,6531
41055,7392
5644387,3621
401511,1932
41070,3765
667667,7252
3612791,3668
8325,3294
8330,5514
2203791,3467
106641,3139
41106,7191
8364,6010
8372,6142
860343,4114
8379,3276
41154,2005
3973319,4274
10657993,1838
172235,5388
336091,235
8415,5951
139490,6870
378235,4407
73964,2596
8436,6050
106743,7381
2760953,2770
663803,5414
8450,3193
6725897,240
41230,7179
99715,5400
8470,5303
598299,4358
106782,3755
401698,3944
2890459,6519
542087,5380
139564,5968
41262,4415
1024309,5010
729399,3922
270655,6963
9806147,3655
782391,4353
8526,5469
139601,2221
74074,6995
336226,7064
8556,6080
1843565,4243
5316979,63
139638,3745
2105719,6488
303485,7256
8575,284
11870599,3648
8584,2414
7292311,1840
205205,6665
252655,2114
5513629,6716
2400671,6728
8610,1609
8613,2370
1024426,3810
2007467,4112
8625,2313
106930,4744
6791609,2666
41405,3180
729554,3422
696787,4983
795093,6835
401882,4892
8670,4865
314534,4179
4989413,6279
2073065,1856
7971317,6798
249067,5476
21021,5517
41470,7331
172546,5200
23437829,205
15999503,3604
8721,2381
41492,5996
2859545,6253
303646,4257
41503,283
1188385,6441
139810,6464
8740,6134
467495,4520
41514,6988
74290,7354
107065,5473
1221185,6288
8778,7442
1483339,5115
8788,262
3514971,1659
959077,2975
41574,4920
148925,5602
5972593,3491
860795,6612
238206,3681
10232447,218
3809927,2669
5841557,2008
369303,4554
565915,6897
378917,5387
3154591,2877
631465,4813
8874,5899
500395,4180
74415,5138
369334,6738
697015,7228
107198,7168
303807,6913
2302658,2621
8918,2263
5382871,4484
8925,5733
8932,6124
1516262,1669
3023603,6883
303862,4973
66233081,168
18457339,1874
1825579,4351
8970,7405
336651,6585
41745,5268
172822,4820
1155865,1916
926497,5202
303918,1741
762671,4796
9009,5956
187187,5286
1286965,4538
9020,6016
1975103,2093
1778498,2511
107338,6657
2368333,2964
9044,6153
828245,2674
172887,4994
664411,3111
336743,111
3646313,4705
533355,3863
828269,98
893809,5372
9075,3236
74613,7421
2204534,1762
762755,6757
336774,3600
172938,6314
2532235,1790
3744653,4455
41876,3087
140182,7158
7218071,3826
9114,5441
4531115,3790
172975,5612
107445,7294
205751,5491
1582009,4940
280053,2909
13902787,3831
74698,2127
1450955,6733
50078671,191
9176,2413
815269,4768
2237411,263
74727,3077
9196,3254
107502,6574
9207,2362
4170751,4930
107525,5697
41990,7418
9225,3293
2466827,5151
1123343,3099
1811485,3889
43953,5483
9250,2290
795685,6909
107559,5825
304175,224
926782,1852
9282,7452
533577,6895
2597965,6474
34317,2337
2827355,6696
9310,5504
52929647,2470
74865,7143
3056755,6217
205942,5164
140415,6931
9348,6005
107653,259
9350,5732
6464647,43
1418395,6321
733381,2169
2991265,3686
173225,3183
1975467,1730
2827442,2500
1057978,4070
9405,5941
730303,3025
5579977,4447
42189,2213
74958,3975
4479865,1663
140505,7284
206045,2894
9438,5301
894179,2088
629629,6973
206074,7280
42237,3079
992525,2690
9486,5871
4039951,73
1459759,199
1910051,4511
9512,2404
42284,2827
107822,5023
6201209,3407
9522,3006
56202,7286
369985,3976
42315,7208
9548,6096
3056977,3672
3286355,3472
566618,6752
21688549,3989
697697,6645
9570,7340
75110,6879
370025,3062
9594,5794
17769851,2485
8201599,1657
3089801,6435
59241,5434
704099,267
9620,6058
19224941,6230
9625,2330
533919,4573
12264871,2645
140714,4387
402866,2016
435638,4082
2336191,3951
42435,5778
763347,4294
16360919,1714
9690,7429
370139,5252
304606,2035
239071,2209
206305,2165
140777,3178
42476,5973
42483,3126
1353205,3484
9724,6166
32515583,2492
1287687,4451
370185,6823
861707,4552
206349,4958
730639,5365
9747,304
18009,2366
239134,7052
8332831,3868
796195,4792
9765,5879
828971,5207
2631218,2610
108086,2065
4302397,2777
4138561,4061
173635,5135
260015,7350
960089,2110
32777819,3329
337502,4363
2238067,4900
337535,4617
42625,2296
9860,6118
4433549,2944
39875,2304
5219997,3554
75429,3142
2172603,2631
9918,5894
1156805,2663
140998,7310
730825,5537
27698903,3768
9945,5948
1255133,2141
1058529,1910
894691,2791
108262,6965
239343,4614
1779441,6277
9975,5723
1451769,6258
1760213,4136
1124097,6303
1812239,7222
42772,3151
10010,7459
829226,1858
206635,4847
6170417,1841
8234809,3795
4040509,4660
862017,3918
272194,4579
862025,2897
42826,5475
22619987,3550
8890211,2727
3090277,84
3516263,220
10092,2929
1451885,7038
2224445,2839
19572593,2615
10108,3092
75645,2587
665482,4290
2172821,3932
10143,3275
10150,5688
2533289,7092
13791559,2833
1583023,5009
206770,7033
75702,6793
1058743,5319
10168,2403
2893757,2029
564213,6906
1877953,1864
10179,2369
403403,4992
305102,6759
141267,2796
9414613,2627
239575,2696
927707,2143
1812446,3792
42978,7296
10212,6044
3614693,1963
2459303,3501
10230,7215
108537,5263
31860737,28
43010,7390
2861062,3352
174087,2911
40019977,3547
10250,2280
174097,5492
3254293,6479
501787,2171
14854177,3779
206886,4040
1222702,6219
600117,3521
2893881,4048
567358,6323
2598977,243
403522,6311
239685,4168
12625991,3341
75850,5535
1255501,5030
403535,5226
43095,5073
75867,2187
731235,3459
2926703,4680
993395,7058
10496123,3581
305283,2884
10374,7438
75922,7319
1550485,4715
698523,6709
12888227,1656
338086,6431
239785,7186
43197,5291
7710911,6273
1059022,3880
7620301,4020
10450,5722
600281,107
436449,4550
1386723,3854
5908715,3357
43245,2818
16656623,216
796917,6427
338169,5007
43263,5912
76038,7236
174363,4606
14535,5934
10540,6090
4041005,2729
105524,6022
2369851,7217
10556,6121
10557,2375
2304323,5306
1616197,3041
1465399,2102
10580,3016
18327913,4042
10602,5866
2009451,3804
207214,4477
534905,7065
24783229,3769
1354111,3042
10625,137
10626,7408
600457,5051
698763,6563
10647,3202
26782109,37
10660,6013
4172201,2875
11905457,6358
1518005,2850
240065,2000
1976777,2781
141778,6631
76245,7383
272855,2146
5998331,1905
10725,5737
28092913,1744
829939,234
764405,2949
174603,5178
160173,2705
1616402,2731
13707797,3618
2271773,4530
109089,5855
10788,6073
272935,5053
11020841,6352
567853,3046
666159,7044
602547,3943
1485365,3640
76342,5345
469567,276
214795,4620
1714765,6729
10830,4645
109142,2148
272986,6774
174685,5418
305762,2951
305767,3047
141933,5259
4565615,3651
600691,5335
10868,6156
109174,5055
10875,2306
10878,5405
10881,2361
993922,6398
3025541,3021
731786,6707
305805,6844
12595651,4428
6982823,2845
329498,7226
341887,3102
515185,7278
1157819,2096
174783,5331
10948,6138
10952,312
142025,5691
43732,2925
305877,7129
207575,3066
